age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,split,capital_gain_topcoded,hours_iqr_outlier,high_sampling_weight,income_binary,net_capital,has_capital_gain,has_capital_loss,log_capital_gain,log_fnlwgt,age_group,hours_group,is_united_states,is_married,workclass_simplified
44,Self-emp-not-inc,86750,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508,0,72,United-States,<=50K,test,0,1,0,0,4508,1,0,8.413830678421084,11.370797225120187,35-44,very_high,1,1,Self-employed
25,Private,176981,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.083803311469433,25-34,standard_40,1,0,Private
59,Federal-gov,134153,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7298,0,38,United-States,>50K,test,0,0,0,1,7298,1,0,8.895492631451633,11.80674367277786,55-64,standard_40,1,1,Government
35,Private,245372,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.410534780755937,35-44,standard_40,1,1,Private
26,Private,168236,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.03312897854855,25-34,standard_40,1,1,Private
27,Private,448841,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,13.01442621169972,25-34,standard_40,1,1,Private
44,Self-emp-inc,144778,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,50,United-States,>50K,test,0,0,0,1,8614,1,0,9.06126014896203,11.88296372079192,35-44,overtime,1,0,Self-employed
30,Private,155914,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.957066265940222,25-34,very_high,1,1,Private
34,Federal-gov,117362,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.67302697486234,25-34,standard_40,1,0,Government
50,Local-gov,82783,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,test,0,0,0,1,0,0,0,0.0,11.323990084985756,45-54,overtime,1,1,Government
30,Private,207301,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.241931946230684,25-34,overtime,1,0,Private
41,Private,606347,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,test,0,0,1,0,0,0,0,0.0,13.315209357654496,35-44,standard_40,1,1,Private
61,Local-gov,149981,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.918270565877817,55-64,standard_40,1,0,Government
29,Private,234972,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.367225892908497,25-34,overtime,1,1,Private
33,Private,437566,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.98898511591178,25-34,overtime,1,0,Private
33,Private,243266,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Dominican-Republic,>50K,test,0,0,0,1,0,0,0,0.0,12.401914884553857,25-34,standard_40,0,1,Private
31,Private,203408,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.222974009405302,25-34,overtime,1,0,Private
43,Self-emp-not-inc,297510,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,test,0,1,0,1,0,0,0,0.0,12.603206478074187,35-44,very_high,1,1,Self-employed
18,Private,211683,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.262849875617714,17-24,part_time,1,0,Private
41,Private,167375,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,52,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.027998057583542,35-44,very_high,1,0,Private
36,Private,297449,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.603001422616051,35-44,overtime,1,1,Private
42,Self-emp-not-inc,342634,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Cambodia,<=50K,test,0,0,0,0,0,0,0,0.0,12.744421019607483,35-44,standard_40,0,0,Self-employed
49,Private,38819,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,test,0,1,0,1,0,0,0,0.0,10.566690856723001,45-54,very_high,1,1,Private
18,Private,164571,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.011103443398854,17-24,standard_40,1,0,Private
36,Local-gov,122353,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,68,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.714673761429994,35-44,very_high,1,1,Government
26,Self-emp-not-inc,192652,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,15,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.168645922214397,25-34,part_time,1,0,Self-employed
25,Private,401241,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,4416,0,25,United-States,<=50K,test,0,1,0,0,4416,1,0,8.393216011596527,12.9023200155329,25-34,reduced,1,0,Private
32,Private,116539,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,11.665989840697065,25-34,standard_40,1,1,Private
37,Private,162834,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.000492697159018,35-44,standard_40,1,0,Private
31,Local-gov,226525,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.330615007604301,25-34,very_high,1,1,Government
18,Private,219404,5th-6th,3,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,48,Mexico,<=50K,test,0,0,0,0,0,0,0,0.0,12.298674615989299,17-24,overtime,0,0,Private
38,Private,33394,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,10.416161467159736,35-44,very_high,1,1,Private
56,Federal-gov,75804,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.235919532515682,55-64,overtime,1,0,Government
58,Self-emp-not-inc,359972,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,>50K,test,0,1,0,1,0,0,0,0.0,12.793784307619653,55-64,reduced,1,1,Self-employed
37,Private,201247,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.21229325734323,35-44,standard_40,1,0,Private
41,Private,220109,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,test,0,1,0,1,0,0,0,0.0,12.301882700376149,35-44,very_high,1,1,Private
59,Private,118479,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K,test,0,0,0,0,0,0,0,0.0,11.68249944894168,55-64,standard_40,0,1,Private
45,Private,189123,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.150158163568417,45-54,standard_40,1,0,Private
60,Private,495366,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,13.113054180980551,55-64,standard_40,1,0,Private
31,Private,53776,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,10.892601145448044,25-34,standard_40,1,0,Private
28,Private,375980,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.837293889180359,25-34,standard_40,1,0,Private
61,Private,185152,11th,7,Widowed,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.128937789289076,55-64,standard_40,1,0,Private
52,Local-gov,230095,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.34625189212616,45-54,standard_40,1,1,Government
22,Private,349198,7th-8th,4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.763397239255053,17-24,part_time,1,0,Private
41,Private,59916,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,63,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.000715550182045,35-44,very_high,1,1,Private
32,Private,214150,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.274436652656709,25-34,overtime,1,1,Private
29,Private,255187,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.449755807403632,25-34,standard_40,1,0,Private
28,Unknown,129624,Some-college,10,Never-married,Unknown,Other-relative,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.772400945531828,25-34,standard_40,1,0,Unpaid/Unknown
30,Private,274577,Assoc-acdm,12,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.522990652573368,25-34,standard_40,1,0,Private
51,Private,257756,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.459772559609364,45-54,overtime,1,1,Private
29,Unknown,1024535,11th,7,Never-married,Unknown,Own-child,Black,Male,0,0,40,United-States,<=50K,test,0,0,1,0,0,0,0,0.0,13.839750385135968,25-34,standard_40,1,0,Unpaid/Unknown
75,Private,186808,11th,7,Married-civ-spouse,Protective-serv,Husband,Black,Male,6418,0,50,United-States,>50K,test,0,0,0,1,6418,1,0,8.767017621311778,12.137841983487787,65+,overtime,1,1,Private
46,Private,147519,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,80,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.901719038790421,45-54,very_high,1,0,Private
53,Private,173630,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.064687636694979,45-54,standard_40,1,1,Private
42,Private,136986,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,50,United-States,>50K,test,0,0,0,1,7688,1,0,8.94754601503218,11.827641309796924,35-44,overtime,1,1,Private
41,Private,163287,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.003270791873879,35-44,overtime,1,0,Private
25,Private,150804,HS-grad,9,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,test,0,0,0,0,0,0,0,0.0,11.923742890505002,25-34,standard_40,0,0,Private
27,Private,189565,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.152492527827912,25-34,standard_40,1,1,Private
47,Private,165484,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.016635835250618,45-54,overtime,1,1,Private
53,Private,177727,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.088009570666472,45-54,overtime,1,1,Private
53,Self-emp-inc,190762,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.158787098855914,45-54,overtime,1,1,Self-employed
38,Private,246463,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.41497121717458,35-44,overtime,1,1,Private
42,Private,27661,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K,test,0,0,0,1,7298,1,0,8.895492631451633,10.227814909184653,35-44,overtime,1,1,Private
30,Private,288419,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,test,0,0,0,0,0,0,0,0.0,12.572173030116062,25-34,standard_40,0,1,Private
57,Local-gov,258641,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.463200145125372,55-64,standard_40,1,0,Government
71,Self-emp-not-inc,200540,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,2392,52,United-States,>50K,test,0,0,0,1,-2392,0,1,0.0,12.208773993601836,65+,very_high,1,1,Self-employed
21,Private,305423,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.629456254140683,17-24,standard_40,1,0,Private
35,Private,148906,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.911077228984157,35-44,standard_40,1,0,Private
64,Private,262645,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.47856239687341,55-64,overtime,1,1,Private
21,Private,243368,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico,<=50K,test,0,0,0,0,0,0,0,0.0,12.402334089057813,17-24,overtime,0,0,Private
41,Private,106698,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Female,13550,0,60,United-States,>50K,test,0,1,0,1,13550,1,0,9.514215624322715,11.5777670651747,35-44,very_high,1,0,Private
22,Private,186365,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.135467761162621,17-24,standard_40,1,0,Private
39,Self-emp-inc,304001,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,<=50K,test,0,0,0,0,3325,1,0,8.109525659752872,12.624789559314086,35-44,standard_40,1,0,Self-employed
38,Self-emp-inc,125645,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,11.741223708004208,35-44,overtime,1,1,Self-employed
42,Private,111468,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,3325,0,40,United-States,<=50K,test,0,0,0,0,3325,1,0,8.109525659752872,11.621501804319836,35-44,standard_40,1,0,Private
32,Private,136331,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K,test,0,0,0,1,-1887,0,1,0.0,11.822848366357904,25-34,standard_40,1,1,Private
40,Private,213849,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.273030113655055,35-44,standard_40,1,0,Private
22,Private,138994,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K,test,0,0,0,0,0,0,0,0.0,11.842193240242826,17-24,standard_40,0,0,Private
29,Private,177562,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,3781,0,35,United-States,<=50K,test,0,0,0,0,3781,1,0,8.238008249218403,12.08708075450247,25-34,reduced,1,1,Private
18,Private,36251,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,10.498249831174672,17-24,reduced,1,0,Private
32,Private,100904,Some-college,10,Separated,Other-service,Unmarried,Other,Female,0,0,70,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.521934759127817,25-34,very_high,1,0,Private
31,Private,427474,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,2179,35,Mexico,<=50K,test,0,0,0,0,-2179,0,1,0.0,12.965651086116793,25-34,reduced,0,1,Private
37,Private,280549,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.544507241179119,35-44,standard_40,1,0,Private
34,Private,75454,12th,8,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.23129173105265,25-34,standard_40,1,0,Private
31,Private,203488,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.22336722834976,25-34,overtime,1,0,Private
30,Private,49795,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,10.815689938501677,25-34,standard_40,1,0,Private
17,Private,152710,10th,6,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.936302525285424,17-24,part_time,1,0,Private
28,Local-gov,199172,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.20192907277729,25-34,standard_40,1,0,Government
31,Private,382583,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.854703515981592,25-34,standard_40,1,0,Private
32,Self-emp-not-inc,127295,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,20,Iran,<=50K,test,0,1,0,0,0,0,0,0.0,11.754270362213644,25-34,part_time,0,0,Self-employed
46,Local-gov,274200,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.521616693076714,45-54,standard_40,1,1,Government
35,Private,130540,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,1564,40,United-States,>50K,test,0,0,0,1,-1564,0,1,0.0,11.779442632647074,35-44,standard_40,1,0,Private
22,Private,117789,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.67665865695283,17-24,standard_40,1,0,Private
20,Self-emp-inc,83141,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,18,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.32830526832677,17-24,part_time,1,0,Self-employed
20,Unknown,229826,Some-college,10,Never-married,Unknown,Own-child,White,Male,0,0,25,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.34508213096756,17-24,reduced,1,0,Unpaid/Unknown
36,Self-emp-inc,176837,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,45,United-States,>50K,test,0,0,0,1,7298,1,0,8.895492631451633,12.082989338217777,35-44,overtime,1,1,Self-employed
34,Private,234096,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.36349083836058,25-34,standard_40,1,0,Private
51,Private,353317,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K,test,0,1,0,1,0,0,0,0.0,12.775123780252082,45-54,very_high,1,1,Private
23,Private,302312,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.619218183481689,17-24,standard_40,1,0,Private
17,Private,181015,10th,6,Never-married,Other-service,Other-relative,White,Male,0,0,15,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.106340704131163,17-24,part_time,1,0,Private
36,State-gov,230329,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K,test,0,0,0,1,7298,1,0,8.895492631451633,12.347268342196951,35-44,standard_40,1,1,Government
48,Private,164984,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.013609839659326,45-54,standard_40,1,1,Private
33,Private,229051,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,United-States,>50K,test,0,0,0,1,-1902,0,1,0.0,12.341704330994732,25-34,overtime,1,1,Private
41,Private,204415,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.22791241213463,35-44,overtime,1,0,Private
55,Self-emp-not-inc,319883,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,10,Unknown,>50K,test,0,1,0,1,4386,1,0,8.386400901166214,12.675713709056902,55-64,part_time,0,1,Self-employed
25,Private,185836,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.132625224395353,25-34,standard_40,1,0,Private
52,Private,228516,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.339365884798436,45-54,reduced,1,1,Private
47,Self-emp-not-inc,242519,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.398839460185666,45-54,overtime,1,1,Self-employed
36,Private,164866,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.012894367235127,35-44,standard_40,1,1,Private
35,Private,33001,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K,test,0,1,0,1,15024,1,0,9.617470759403409,10.40432344467275,35-44,very_high,1,1,Private
21,Private,811615,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,50,United-States,<=50K,test,0,0,1,0,0,0,0,0.0,13.606782600884374,17-24,overtime,1,0,Private
