age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,split,capital_gain_topcoded,hours_iqr_outlier,high_sampling_weight,income_binary,net_capital,has_capital_gain,has_capital_loss,log_capital_gain,log_fnlwgt,age_group,hours_group,is_united_states,is_married,workclass_simplified,workclass_code,education_code,marital_status_code,occupation_code,relationship_code,race_code,sex_code,native_country_code,age_group_code,hours_group_code,workclass_simplified_code,age_z,education_num_z,hours_per_week_z,log_capital_gain_z,log_fnlwgt_z,net_capital_z
25,Private,281627,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,1564,30,United-States,>50K,test,0,1,0,1,-1564,0,1,0.0,12.54834233014119,25-34,reduced,1,0,Private,3,9,4,12,1,4,0,38,1,2,1,-0.9955126736190893,1.1365954198063153,-0.8413522617547609,-0.2980141118316148,0.8963132393810552,-0.34183905944831794
23,State-gov,1117718,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,30,United-States,<=50K,test,0,1,1,0,0,0,0,0.0,13.926800559423993,17-24,reduced,1,0,Government,6,15,4,10,1,2,1,38,0,2,0,-1.1414036805043453,-0.030615176983380503,-0.8413522617547609,-0.2980141118316148,3.0818004891610227,-0.13268256725509925
39,Private,108293,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.592605029792303,35-44,standard_40,1,0,Private,3,11,4,0,4,4,0,38,2,3,1,0.025724374577702387,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-0.6189678476188588,-0.13268256725509925
26,Private,152035,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.931872613891013,25-34,standard_40,1,0,Private,3,11,4,3,1,4,0,38,1,3,1,-0.9225671701764613,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-0.08107343518014419,-0.13268256725509925
40,Private,38389,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,10.555552287994843,35-44,standard_40,1,1,Private,3,8,2,2,0,4,1,38,2,3,1,0.09866987802033036,0.35845502194651807,-0.03430365770752064,-0.2980141118316148,-2.263171129518031,-0.13268256725509925
23,Private,213902,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.273277920217586,17-24,part_time,1,0,Private,3,15,4,7,4,4,0,38,0,1,1,-1.1414036805043453,-0.030615176983380503,-1.648400865802001,-0.2980141118316148,0.46021024548108,-0.13268256725509925
22,Local-gov,192812,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.16947608627135,17-24,reduced,1,0,Government,1,9,4,9,3,4,0,38,0,2,0,-1.2143491839469733,1.1365954198063153,-0.43782795973114075,-0.2980141118316148,0.2956368258633478,-0.13268256725509925
35,Private,301911,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan,>50K,test,0,0,0,1,0,0,0,0.0,12.617890863166002,35-44,overtime,0,1,Private,3,9,2,3,0,1,1,23,2,0,1,-0.2660576391928095,1.1365954198063153,0.7727449463397196,-0.2980141118316148,1.0065794984070602,-0.13268256725509925
52,Private,89041,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K,test,1,0,0,1,99999,1,0,11.512925464970229,11.396863447512079,45-54,standard_40,1,1,Private,3,12,2,3,0,4,1,38,3,3,1,0.9740159193318662,1.5256656187362139,-0.03430365770752064,4.4085997033602755,-0.9293078515722327,13.240360951178197
37,Private,96483,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,5178,0,38,United-States,>50K,test,0,0,0,1,5178,1,0,8.552367266423891,11.477132470471414,35-44,standard_40,1,1,Private,3,7,2,0,2,1,0,38,2,3,1,-0.12016663230755356,0.7475252208764167,-0.19571337851696868,3.198290111731746,-0.8020447089515126,0.5597805507605569
25,Private,209970,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.254724704925485,25-34,overtime,1,0,Private,3,15,4,7,1,4,0,38,1,0,1,-0.9955126736190893,-0.030615176983380503,0.36922064431609947,-0.2980141118316148,0.4307949069514485,-0.13268256725509925
27,Private,110622,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,test,0,0,0,0,0,0,0,0.0,11.613883303050757,25-34,standard_40,0,0,Private,3,9,4,0,1,1,0,29,1,3,1,-0.8496216667338333,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,-0.5852320448822884,-0.13268256725509925
51,State-gov,250807,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.43244298515881,45-54,standard_40,1,0,Government,6,15,4,3,1,4,1,38,3,3,0,0.9010704158892381,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.7125597274239818,-0.13268256725509925
18,State-gov,391257,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.877122467911802,17-24,part_time,1,0,Government,6,15,4,0,1,4,0,38,0,1,0,-1.5061311977174852,-0.030615176983380503,-1.9712203074208972,-0.2980141118316148,1.417580249011389,-0.13268256725509925
26,Private,135521,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.816889267746287,25-34,overtime,1,0,Private,3,11,4,2,3,4,1,38,1,0,1,-0.9225671701764613,-0.4196853759132791,0.7727449463397196,-0.2980141118316148,-0.2633746697029203,-0.13268256725509925
21,Unknown,108670,Some-college,10,Never-married,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.59608024818627,17-24,standard_40,1,0,Unpaid/Unknown,7,15,4,14,3,4,0,38,0,3,3,-1.2872946873896012,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-0.6134580357661131,-0.13268256725509925
42,Private,179533,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,12.098119884015489,35-44,standard_40,1,1,Private,3,11,2,2,0,4,1,38,2,3,1,0.24456088490558633,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.18250458368866526,-0.13268256725509925
64,Private,250117,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,50,United-States,>50K,test,0,0,0,1,-1902,0,1,0.0,12.429688085487422,55-64,overtime,1,1,Private,3,9,2,10,0,4,1,38,4,0,1,1.8493619606434017,1.1365954198063153,0.7727449463397196,-0.2980141118316148,0.7081919504552353,-0.38704039855401356
34,State-gov,101562,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.528434574570998,25-34,standard_40,1,0,Government,6,11,4,7,3,4,0,38,1,3,0,-0.3390031426354375,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-0.7207073916395039,-0.13268256725509925
70,Self-emp-inc,223275,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.316163953323828,65+,standard_40,1,1,Self-employed,4,9,2,3,0,4,1,38,5,3,2,2.2870349812991697,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,0.5282042380129389,-0.13268256725509925
27,Private,126060,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.744521195766083,25-34,reduced,1,0,Private,3,8,4,9,1,4,0,38,1,2,1,-0.8496216667338333,0.35845502194651807,-0.43782795973114075,-0.2980141118316148,-0.37811118854991027,-0.13268256725509925
52,State-gov,168035,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.031933521143777,45-54,overtime,1,1,Government,6,15,2,12,0,4,1,38,3,0,0,0.9740159193318662,-0.030615176983380503,0.36922064431609947,-0.2980141118316148,0.07756890330849507,-0.13268256725509925
25,Private,175382,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.074727432900353,25-34,overtime,1,0,Private,3,11,4,0,1,4,1,38,1,0,1,-0.9955126736190893,-0.4196853759132791,0.36922064431609947,-0.2980141118316148,0.14541684133478222,-0.13268256725509925
33,Private,170540,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.046731016005834,25-34,standard_40,1,0,Private,3,11,5,0,1,4,0,38,1,3,1,-0.4119486460780655,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.10102970586508456,-0.13268256725509925
18,Private,243240,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.401808000391522,17-24,part_time,1,0,Private,3,1,4,5,3,4,1,38,0,1,1,-1.5061311977174852,-1.1978257737730762,-2.051925167825621,-0.2980141118316148,0.6639892541344542,-0.13268256725509925
51,Self-emp-not-inc,381769,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.852573612016348,45-54,overtime,1,1,Self-employed,5,11,2,4,0,4,1,38,3,0,2,0.9010704158892381,-0.4196853759132791,0.7727449463397196,-0.2980141118316148,1.378659075764004,-0.13268256725509925
35,Private,104545,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,20,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.557382444918757,35-44,part_time,1,0,Private,3,11,0,3,4,4,0,38,2,1,1,-0.2660576391928095,-0.4196853759132791,-1.648400865802001,-0.2980141118316148,-0.6748117669413027,-0.13268256725509925
61,Private,74040,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,30,South,<=50K,test,0,1,0,0,0,0,0,0.0,11.212374272809084,55-64,reduced,0,0,Private,3,9,0,11,1,1,0,34,4,2,1,1.630525450315518,1.1365954198063153,-0.8413522617547609,-0.2980141118316148,-1.221807638994593,-0.13268256725509925
41,Federal-gov,275366,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.525860032388957,35-44,standard_40,1,1,Government,0,15,2,7,0,4,1,38,2,3,0,0.17161538146295835,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.8606685067083591,-0.13268256725509925
40,Self-emp-not-inc,194360,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,>50K,test,0,1,0,1,0,0,0,0.0,12.177472533598186,35-44,very_high,1,1,Self-employed,5,8,2,11,0,4,1,38,2,4,2,0.09866987802033036,0.35845502194651807,2.5482518752436483,-0.2980141118316148,0.30831485505936385,-0.13268256725509925
24,State-gov,334693,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.720971960537392,17-24,standard_40,1,1,Government,6,11,2,0,5,4,0,38,0,3,0,-1.0684581770617172,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.1700102206536918,-0.13268256725509925
29,Private,146764,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.896587947117547,25-34,reduced,1,0,Private,3,15,0,0,1,4,0,38,1,2,1,-0.7037306598485774,-0.030615176983380503,-0.43782795973114075,-0.2980141118316148,-0.1370157827304691,-0.13268256725509925
24,Unknown,184975,HS-grad,9,Never-married,Unknown,Not-in-family,White,Female,0,0,25,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.127981365915103,17-24,reduced,1,0,Unpaid/Unknown,7,11,4,14,1,4,0,38,0,2,3,-1.0684581770617172,-0.4196853759132791,-1.244876563778381,-0.2980141118316148,0.22984870088044737,-0.13268256725509925
18,Private,336508,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.726380173623072,17-24,part_time,1,0,Private,3,1,4,0,3,4,0,38,0,1,1,-1.5061311977174852,-1.1978257737730762,-2.051925167825621,-0.2980141118316148,1.1785847138750032,-0.13268256725509925
60,Private,427248,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.965122260425069,55-64,standard_40,1,0,Private,3,11,0,0,1,4,0,38,4,3,1,1.55757994687289,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.5571001999504113,-0.13268256725509925
35,Unknown,186489,11th,7,Married-civ-spouse,Unknown,Husband,White,Male,0,2603,40,United-States,<=50K,test,0,0,0,0,-2603,0,1,0.0,12.136132897325492,35-44,standard_40,1,1,Unpaid/Unknown,7,1,2,14,0,4,1,38,2,3,3,-0.2660576391928095,-1.1978257737730762,-0.03430365770752064,-0.2980141118316148,0.24277260933493544,-0.4807863710779562
28,Private,258364,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.462128592800143,25-34,standard_40,1,0,Private,3,15,0,0,4,4,0,38,1,3,1,-0.7766761632912054,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.7596250034141437,-0.13268256725509925
26,Local-gov,214215,11th,7,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,50,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.274740130751422,25-34,overtime,1,1,Government,1,1,2,7,2,4,1,38,1,0,0,-0.9225671701764613,-1.1978257737730762,0.7727449463397196,-0.2980141118316148,0.4625285184691957,-0.13268256725509925
41,Self-emp-not-inc,49448,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,>50K,test,1,0,0,1,99999,1,0,11.512925464970229,10.808697114399466,35-44,standard_40,1,1,Self-employed,5,11,2,2,0,4,1,38,2,3,2,0.17161538146295835,-0.4196853759132791,-0.03430365770752064,4.4085997033602755,-1.8618207086620315,13.240360951178197
52,Private,261198,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.473037847893163,45-54,standard_40,1,0,Private,3,11,0,2,1,4,1,38,3,3,1,0.9740159193318662,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.776921166187823,-0.13268256725509925
45,Self-emp-inc,270535,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K,test,0,0,0,1,15024,1,0,9.617470759403409,12.508160455289556,45-54,standard_40,1,1,Self-employed,4,9,2,9,0,4,1,38,3,3,2,0.46339739523347023,1.1365954198063153,-0.03430365770752064,3.6337164358158747,0.832606575446673,1.8765035828158199
26,Self-emp-not-inc,218993,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.296799611163053,25-34,reduced,1,0,Self-employed,5,9,4,9,3,4,1,38,1,2,2,-0.9225671701764613,1.1365954198063153,-0.8413522617547609,-0.2980141118316148,0.49750289212248655,-0.13268256725509925
48,Private,155489,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,11.954336699851861,45-54,standard_40,1,0,Private,3,15,0,9,1,4,1,38,3,3,1,0.6822339055613542,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-0.04545757653280664,-0.13268256725509925
18,Unknown,151866,Some-college,10,Never-married,Unknown,Own-child,White,Female,0,0,30,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,11.93076041679246,17-24,reduced,1,0,Unpaid/Unknown,7,15,4,14,3,4,0,38,0,2,3,-1.5061311977174852,-0.030615176983380503,-0.8413522617547609,-0.2980141118316148,-0.08283677666303814,-0.13268256725509925
47,Private,98828,HS-grad,9,Widowed,Prof-specialty,Unmarried,Other,Female,0,0,35,Puerto-Rico,<=50K,test,0,0,0,0,0,0,0,0.0,11.501146362933932,45-54,reduced,0,0,Private,3,11,6,9,4,3,0,32,3,2,1,0.6092884021187263,-0.4196853759132791,-0.43782795973114075,-0.2980141118316148,-0.7639716976120783,-0.13268256725509925
22,Private,233495,9th,5,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.360920225323373,17-24,standard_40,1,0,Private,3,6,0,8,1,4,0,38,0,3,1,-1.2143491839469733,-1.9759661716328734,-0.03430365770752064,-0.2980141118316148,0.5991634152479138,-0.13268256725509925
35,Private,182203,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,test,0,0,0,0,0,0,0,0.0,12.112882217463829,35-44,standard_40,0,0,Private,3,15,0,6,4,1,0,29,2,3,1,-0.2660576391928095,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.20590963931021566,-0.13268256725509925
38,Private,33394,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,75,United-States,>50K,test,0,1,0,1,0,0,0,0.0,10.416161467159736,35-44,very_high,1,1,Private,3,11,2,11,0,4,1,38,2,4,1,-0.04722112886492559,-0.4196853759132791,2.79036645645782,-0.2980141118316148,-2.4841693833642786,-0.13268256725509925
19,Unknown,171583,Some-college,10,Never-married,Unknown,Own-child,White,Male,0,0,30,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.05282822159563,17-24,reduced,1,0,Unpaid/Unknown,7,15,4,14,3,4,1,38,0,2,3,-1.433185694274857,-0.030615176983380503,-0.8413522617547609,-0.2980141118316148,0.11069656757530122,-0.13268256725509925
34,Local-gov,80411,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.29491869776117,25-34,standard_40,1,1,Government,1,15,2,10,0,4,1,38,1,3,0,-0.3390031426354375,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-1.0909369427043878,-0.13268256725509925
39,Private,161295,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,>50K,test,0,0,0,1,0,0,0,0.0,11.990996465293723,35-44,standard_40,1,0,Private,3,7,0,0,4,4,0,38,2,3,1,0.025724374577702387,0.7475252208764167,-0.03430365770752064,-0.2980141118316148,0.01266493182553316,-0.13268256725509925
49,Unknown,178341,HS-grad,9,Married-civ-spouse,Unknown,Husband,White,Male,7688,0,50,United-States,>50K,test,0,0,0,1,7688,1,0,8.94754601503218,12.091458334160023,45-54,overtime,1,1,Unpaid/Unknown,7,11,2,14,0,4,1,38,3,0,3,0.7551794090039822,-0.4196853759132791,0.7727449463397196,3.359843642442008,0.1719429780022398,0.8954472997407225
38,Private,311523,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Iran,<=50K,test,0,0,0,0,0,0,0,0.0,12.649231660790669,35-44,standard_40,0,1,Private,3,15,2,6,0,3,1,19,2,3,1,-0.04722112886492559,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,1.0562690081445305,-0.13268256725509925
25,Private,315130,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.660743704372429,25-34,part_time,1,0,Private,3,9,4,12,1,4,0,38,1,1,1,-0.9955126736190893,1.1365954198063153,-2.4554494698492415,-0.2980141118316148,1.0745208665849115,-0.13268256725509925
23,Private,67311,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Canada,<=50K,test,0,0,0,0,0,0,0,0.0,11.117093805830303,17-24,standard_40,0,0,Private,3,9,4,3,3,4,0,1,0,3,1,-1.1414036805043453,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,-1.3728707915164877,-0.13268256725509925
48,Private,44907,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,45,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,10.71237123157867,45-54,overtime,1,0,Private,3,9,0,12,1,4,0,38,3,0,1,0.6822339055613542,1.1365954198063153,0.36922064431609947,-0.2980141118316148,-2.014541323807679,-0.13268256725509925
62,Private,104849,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,China,>50K,test,0,0,0,1,0,0,0,0.0,11.560286036330066,55-64,standard_40,0,1,Private,3,12,2,0,0,1,1,2,4,3,1,1.7034709537581458,1.5256656187362139,-0.03430365770752064,-0.2980141118316148,-0.6702082455046842,-0.13268256725509925
27,Private,225768,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,test,0,1,0,0,0,0,0,0.0,12.327267631635767,25-34,part_time,1,0,Private,3,11,4,7,3,4,1,38,1,1,1,-0.8496216667338333,-0.4196853759132791,-1.648400865802001,-0.2980141118316148,0.5458086505811933,-0.13268256725509925
24,Private,186666,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.137081559755913,17-24,overtime,1,1,Private,3,15,2,2,0,4,1,38,0,0,1,-1.0684581770617172,-0.030615176983380503,0.7727449463397196,-0.2980141118316148,0.24427667351474658,-0.13268256725509925
23,Unknown,69510,Bachelors,13,Never-married,Unknown,Not-in-family,White,Male,0,0,50,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,11.14924029241027,17-24,overtime,1,0,Unpaid/Unknown,7,9,4,14,1,4,1,38,0,0,3,-1.1414036805043453,1.1365954198063153,0.7727449463397196,-0.2980141118316148,-1.3219038959999705,-0.13268256725509925
59,Private,171242,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.05083887937662,55-64,overtime,1,0,Private,3,9,5,3,1,4,1,38,4,0,1,1.4846344434302619,1.1365954198063153,0.36922064431609947,-0.2980141118316148,0.10754254958423128,-0.13268256725509925
55,Private,197420,HS-grad,9,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,40,Mexico,<=50K,test,0,0,0,0,0,0,0,0.0,12.193093783301974,55-64,standard_40,0,0,Private,3,11,4,8,4,4,0,25,4,3,1,1.19285242965975,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.33308168609422223,-0.13268256725509925
48,Private,224087,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,test,0,0,0,0,0,0,0,0.0,12.319794110831872,45-54,standard_40,1,1,Private,3,0,2,13,0,2,1,38,3,3,1,0.6822339055613542,-1.5868959727029748,-0.03430365770752064,-0.2980141118316148,0.5339596992811774,-0.13268256725509925
